rand_mean,rand_med,rand_max
0.020043426433117493,0.04397180981575577,0.23753213296126977
-0.0781513025074467,-0.12252577795872677,0.2780290980571979
0.09371308159819544,0.15381885115724495,0.3357771621968779
0.01743893042325107,0.08342349299102098,0.34130625842592743
0.0438339782956606,0.06633235245727159,0.2961199534098781
0.049495094846395596,0.08824495753390281,0.34484178644198554
0.05585521141643702,0.10563168105540227,0.32068101508696173
0.12627512779050148,0.14722873186487984,0.2865647355590217
0.1417572986537441,0.1840348735497871,0.286536241326427
0.05906877986518002,0.07468727106856701,0.31752751633009024
0.05435576550730653,0.08307387937613,0.3024865630622772
0.09922518013001727,0.13728005195897247,0.39121222006813183
-0.04801928456079327,-0.0481999368730458,0.35618172291393424
0.1596084025139661,0.2108740282094111,0.3053957294578085
0.03823948774719251,0.06027604430260515,0.26214220089085133
0.061206018327330754,0.09097043311550118,0.2567691431977003
0.2053322553536067,0.26934448193617905,0.410877580178459
-0.13958510884060363,-0.18447084482897402,0.2927757051628025
0.06379668130774643,0.10436950901549942,0.40941096629206486
0.08546919764646412,0.13031890250258138,0.3083840663033284
0.09871598735132463,0.1129110760593518,0.3390472142085357
-0.0010353659285613603,0.025015372921227567,0.37611162471152637
0.012190681950814672,0.024457715130486807,0.3867938282445136
0.0014871830362562309,0.04674768594957478,0.3040299490830617
0.23664267611883782,0.26420025269735553,0.32490675368356514
0.1957565744445499,0.3089409202111023,0.4560158744303986
0.16935796583469945,0.21344322511912278,0.4441385227967709
0.05556002765427962,0.05273474616927652,0.4326401925030278
0.3013326008942554,0.3456288250999666,0.39014688826226596
-0.06608154089295136,-0.09724082325303199,0.36114677669966244
0.042624904673117914,0.07523339180537636,0.3156245980218058
0.16888912406644255,0.26975168494273044,0.40639570986596363
0.13576070240553856,0.18946076671605966,0.34731902127998493
-0.06567616031260727,-0.06758300538754367,0.30730958477614334
0.19861863484469017,0.2753404735194581,0.3907191427140518
-0.01954030631597218,-0.013279853835340527,0.383472714539455
0.02138310000549786,0.04517994265631566,0.3639995291548246
0.10718979166488742,0.13530575019591756,0.2862683146208565
0.128688975883443,0.15520735865070612,0.4213098395399757
0.1932024567082018,0.2583540794227454,0.4511192900313305
-0.010992380333209787,-0.04400438658165795,0.3673743616022483
0.05776838163868729,0.08592871788967732,0.2734053537663899
0.02756292181264898,0.053613798911036244,0.2631923660903621
0.4629527264774204,0.5099738834412766,0.5513294883225036
0.2125145310632946,0.2645099828474215,0.33168946749416955
0.32642188954981466,0.43563425878721485,0.7205583329170255
0.12529374370472277,0.17177047527925868,0.30776070795530974
0.04110474144456422,0.08521532764106801,0.38659552230986505
-0.055912500213212965,-0.0605521368877516,0.31885961669709095
0.2470798512503725,0.2954914231125547,0.35363982516768255
0.0636165871359532,0.08799223585899449,0.2530507664467469
0.2704335685435475,0.3799471058177035,0.4488636065161359
0.008833791267619236,0.011868058485372306,0.3842457733262141
0.0704923401316341,0.14647378905394665,0.3981233578185736
-0.01197276607842845,0.0042838255536440766,0.32138070417296083
0.34275587172108035,0.39649313274943854,0.4228053802508841
0.4931269158320166,0.546807842873698,0.6144604700130322
0.4821283914854366,0.5241893172207881,0.5895061497351493
-0.1328708885825665,-0.14353314911975362,0.2824325227112549
0.0513711908041417,0.07169373332186227,0.30936305144370135
-0.015734302608152995,0.03738648429363028,0.36897088351933516
-0.002172194200615634,0.015751499460521266,0.38791715981398445
0.04532616302647051,0.07227983786419193,0.30514340378640603
0.1905104169807383,0.24510571005737594,0.3192166656417508
0.036620639259567794,0.07272474449849306,0.3258404725241257
0.05697080250266078,0.07400616049612946,0.34476774964671847
0.04846851138356947,0.10118183538307808,0.3287525291030049
0.049605446303033554,0.06322678301448931,0.36402084668895784
-0.055921515474060254,-0.05437474787437932,0.34592979204992425
0.060027257990554216,0.09435620991165483,0.2924097943817698
-0.01654658537283011,-0.00993110872000338,0.3471052007228222
0.04367387948074391,0.09315424373023448,0.3209587393775513
0.18763169272636054,0.213206019144477,0.2921412395098332
0.008267696906548142,0.03082416535603608,0.2963313703008167
0.24745297817176953,0.36166400695791134,0.4900326352917579
-0.002674437849087252,0.0004748320953275355,0.38236012830228977
0.025165453130600972,0.08105303105704703,0.31796652783845203
0.3291668371971654,0.43164060184668485,0.6299519551731549
0.011668480820596926,0.06361622264227336,0.3355313420848065
0.062353955831488526,0.07430771779550285,0.3105545297285436
0.02470792489875935,0.0578768442943768,0.29888260645206083
0.1164914870313201,0.17619513397807626,0.3491363344194177
0.13777649334793327,0.20307575026442534,0.35270409504351546
0.21251033961660248,0.3432876585275406,0.48332337762077476
0.2769311884849916,0.3399728801656767,0.38284705292138016
0.04351093151958291,0.07099967111165598,0.38626808316460515
-0.027501245958599752,0.0019662140681303234,0.2875423238778721
0.13709922163737243,0.1765173918292452,0.3003212806421374
0.08016392393434708,0.12090859441173746,0.3541669856896845
0.4439910932452324,0.47314629955243676,0.4973217467520344
-0.08015956999238097,-0.056832829016588426,0.27320328701810015
-0.07462583143695597,-0.08177174830355438,0.25518872026717543
0.16310406839402006,0.26021780110330767,0.43677936540628143
0.24013790408009372,0.2975407763606901,0.40886437699597156
0.353281574419733,0.4289763181523355,0.4943454468285575
0.0769288967605881,0.10484649346376038,0.25274818691627926
0.2697472384567672,0.33415730213680594,0.37805682567672605
0.07493292777232713,0.12069227158746372,0.29578566124269096
0.056666142883620034,0.0636385556655332,0.3007491707189957
0.2596959924401109,0.3277465886165141,0.4039572153341655
0.166894861655482,0.2230588831390275,0.3497258914437256
0.21692257288697728,0.266785330115597,0.3318071373912061
0.3316010742832675,0.39227392492204993,0.4266506435484286
0.28638078388654264,0.3190235962974756,0.3377080168204725
0.2377989430760065,0.3272772447100377,0.471174638997313
0.33123607001685296,0.41149208201072335,0.4887353018330307
0.1747007193650493,0.2199208617345889,0.31802240923378916
-0.002741405991815637,0.032842108974519904,0.3372681551477913
0.01506442602149176,0.044904323757489095,0.33504085189089355
0.1025250953439383,0.157820805606031,0.4025425351475025
0.0834969502981062,0.14691087428428898,0.29128528859266234
-0.011231942316262502,0.016005913404792356,0.3398194958145655
0.30140565958785565,0.38150250038068184,0.4362812958614059
0.21897883417623618,0.3413789194573946,0.5471059271080251
0.04123017059755233,0.07327664594247218,0.2563292903989048
0.26671191339817013,0.3329184222292547,0.38444895837221266
0.05353309894670781,0.07655729569906689,0.39521915026149873
0.24062011008217898,0.3307933708393073,0.37876294563687396
0.1974625728403369,0.22533930162786645,0.31601374653528325
0.13679197355163955,0.17618681258992955,0.3241297241774937
-0.009772692828333764,-0.0058385083525865425,0.37657933343634264
0.08582908959630334,0.16261119392820034,0.30171394636072424
0.026222760372082383,0.0702576550248592,0.30745393640895924
0.08249425440318432,0.10532096751626713,0.264510140124208
0.25155194016469795,0.3060357825996028,0.3629201195399124
0.33251662728922426,0.45559275394960796,0.5430892328749477
0.23631872434183326,0.30207345687191234,0.3437729928818701
0.24113665052501143,0.2849704602078442,0.3332563311766179
0.09424654699464037,0.13145685861596468,0.3042700659503961
0.18239239295675372,0.2520335854235863,0.3674984195355293
0.20756198456320943,0.2791806269696376,0.3790306672648826
0.0008350026321036803,0.01506122798838384,0.3251791381823341
0.24366325765332955,0.3223868084143119,0.4214194892735824
0.36935119404432387,0.4626386096739141,0.687719577285979
0.2020115127115461,0.24381202639404043,0.3100444857649055
0.3476600912457867,0.4057855611045934,0.4376942257320134
0.19182638176198458,0.2541166767948644,0.34830538876688577
0.03678496685697646,0.11272797786202671,0.3057124855362375
0.005753570856632173,0.04070328606310867,0.3041266235193233
0.3394349687806453,0.40175843243512055,0.4361697578372184
0.1495882061292955,0.22034773081052544,0.3308112003875107
0.032622902574147676,0.0673115649743542,0.28751597365173226
0.06338693517442412,0.07057231916142372,0.24690318195088518
0.13812516548999823,0.17260435001390936,0.3564713858914312
0.1914907410822792,0.2331225037732295,0.33038868248838504
0.24067064542749558,0.3549600447810245,0.41245947398304733
0.2753767470745134,0.33278052687649934,0.37506377723746886
0.06605258287874298,0.10396822789056691,0.3232541380236987
0.11363334093520921,0.1922036587476103,0.40034931243342
0.07362073187667383,0.09461518817120332,0.24779730097626085
0.1861329522434137,0.2462652268963717,0.3388615110059172
0.09166551913373945,0.11546066730210285,0.27848784414717953
-0.040098301771158786,0.025017658939032544,0.32012363136641775
0.1716512436163581,0.21129034463033064,0.3391240271208427
0.07710154920654934,0.13211524773745337,0.36881631393758746
0.12067555720864966,0.16310233940307114,0.33344641435438865
0.2781218506745994,0.3469050601300532,0.42436795196078725
0.21983816792705532,0.30360541262686536,0.497729188430283
0.09427671944831098,0.13840230871960732,0.287752064662634
0.15210106420636774,0.18866118479374214,0.3011351166596398
0.1700655283843606,0.22366839003357758,0.3620940076472034
0.10772440335980259,0.13730954926206546,0.30908768880156573
0.12474099615654007,0.1502825000568821,0.30504261287893963
0.23329731323387914,0.3495151826113271,0.4023617652488847
0.3501418047978274,0.43512964817136984,0.5079840649168389
0.31042888036588673,0.33809388174681987,0.386392758204912
0.1236795316543137,0.17742141581858628,0.3319536614409359
0.3462997914639278,0.4508944213025734,0.6061905326637298
0.21598147120284006,0.2565691955237603,0.3871848899282966
0.5153738863274261,0.6141798110072445,0.692085748647537
0.10433789011319262,0.17852710438631197,0.288428247260243
0.09257288774635898,0.13479861705139573,0.2894711839722495
0.24891994742490325,0.36341278739882715,0.41146301617023884
0.19168609541823248,0.2348068554389819,0.3114347020269059
0.0658577149223439,0.09380602624320425,0.29921641740507704
0.06562598796582568,0.09236851010461067,0.2923820524440733
0.08529999923152431,0.16132708884213082,0.34266625738955436
0.4268264970688997,0.5260871081309324,0.5786249400899777
0.08951315083310556,0.11320514672780414,0.2400543425660781
0.1137689768280807,0.1473349712753033,0.4419969010031109
0.0700411032815706,0.11203955101370561,0.2634359379319871
0.10448981915766165,0.1616744347754006,0.284919040850867
0.08826247448019908,0.1437621342816977,0.28998380821362957
0.22617485663243786,0.28760715449506724,0.3413413595304069
0.3380772348956281,0.42184366431388504,0.5024606084673542
0.18210172416283726,0.21696651059780864,0.30974301883624017
0.113316765906049,0.16480808301742883,0.31249828735104135
0.13274685158755087,0.1706671776731225,0.37981900513185074
0.5459484814990265,0.6008809555862547,0.642705780429699
0.1797222142195214,0.20421979362923356,0.3205638700660546
0.23550509173155634,0.2676003190940466,0.3396761116117272
0.05722733228487924,0.09424444008730198,0.3346702027803966
0.19481228229454722,0.28156271434959596,0.3815370267722469
0.0868936950067455,0.11520925683370817,0.3296636639922303
0.03734826108466677,0.07046190997085404,0.2436397247484423
-0.03580582498379151,0.010115168224540342,0.3047478221972693
0.03620240389958399,0.061292989221455235,0.24142423001038452
0.0964961144749322,0.1585411892433951,0.33500313229284
0.041542976085727545,0.07266065178536085,0.2856559684595457
0.2044831012226532,0.2770925924438689,0.39292340426419087
0.03397470324862888,0.048521377618357744,0.39681843951366635
0.1797497831456356,0.2646952767815759,0.3653332366124589
0.05489006750646758,0.0986833494501983,0.3279768798242813
0.19634209308173137,0.2921758798542473,0.39160603869328703
0.13893537460636712,0.2287294693395753,0.4447116568873839
0.13386774476827948,0.16992642489858395,0.2944818961508572
0.05492296552904192,0.08267709719256595,0.30410193788246526
-0.031036486207950503,-0.017951245807842547,0.3643115312891578
0.07464534322338372,0.10540367700110692,0.3403966304299378
0.33044127306338533,0.4846362222906453,0.5625190302993921
0.0412958907522202,0.08396211117768573,0.27016648240997915
0.03342826897591504,0.07595424669037615,0.286885758439065
0.027683856119275724,0.01611035221338282,0.39952386381362825
0.053879683694297055,0.10291678108863064,0.31517128407161216
0.00763004497674738,0.03302906081286333,0.3804216592152697
0.04595481839775177,0.08578015129317901,0.30324051531465795
0.04026289475534915,0.06278916674565882,0.33272580887164976
0.042807405606621954,0.08431194995881611,0.33260531002072274
0.0062615507930103165,0.04189681203219215,0.2766362816000828
0.029971627963045377,0.04725785141744967,0.20746362717910227
0.0814978753797755,0.16771922600716105,0.42275060753508586
0.07208558861726524,0.10499133752629851,0.2574471785972894
0.03624543091798162,0.06234260370309305,0.24525391664488616
0.15997300693651384,0.24093883199729574,0.4338436124065699
-0.09157155628027627,-0.06048220047984798,0.31452569949389775
0.23088214357615486,0.33507630154289125,0.4067962389521491
0.11206598040362505,0.14811432137791825,0.3302660206701587
-0.0223428666380808,0.01593330625550981,0.2667361951519236
